#CentralWav (um) 	 MinWav 	 MaxWav 	 u1 	 u2
0.8071717024 	 0.8069381118 	 0.8074052930 	 0.2570840800 	 0.2927772400
0.8067045212 	 0.8064709306 	 0.8069381118 	 0.2570933400 	 0.2928653900
0.8062373400 	 0.8060037494 	 0.8064709306 	 0.2574023500 	 0.2921320900
0.8057701588 	 0.8055365682 	 0.8060037494 	 0.2577127800 	 0.2913954100
0.8053029776 	 0.8050693572 	 0.8055365980 	 0.2580245900 	 0.2906554500
0.8048357368 	 0.8046021760 	 0.8050692976 	 0.2583446900 	 0.2901820700
0.8043686152 	 0.8041349947 	 0.8046022356 	 0.2586727800 	 0.2900241900
0.8039013743 	 0.8036677837 	 0.8041349649 	 0.2590015100 	 0.2899133000
0.8034341931 	 0.8032005727 	 0.8036678135 	 0.2593296000 	 0.2898026300
0.8029669523 	 0.8027333617 	 0.8032005429 	 0.2595573600 	 0.2898236700
0.8024997711 	 0.8022661805 	 0.8027333617 	 0.2596104400 	 0.2900748000
0.8020325899 	 0.8017989695 	 0.8022662103 	 0.2595887100 	 0.2904247400
0.8015653491 	 0.8013317585 	 0.8017989397 	 0.2595669700 	 0.2907749400
0.8010981679 	 0.8008645475 	 0.8013317883 	 0.2595654100 	 0.2911693800
0.8006309271 	 0.8003973365 	 0.8008645177 	 0.2596332700 	 0.2917148100
0.8001637459 	 0.7999301553 	 0.8003973365 	 0.2597498000 	 0.2923644100
0.7996965647 	 0.7994629443 	 0.7999301851 	 0.2598657200 	 0.2930106200
0.7992293239 	 0.7989957035 	 0.7994629443 	 0.2599836800 	 0.2936481900
0.7987620831 	 0.7985284925 	 0.7989956738 	 0.2603860900 	 0.2936949600
0.7982949018 	 0.7980612814 	 0.7985285222 	 0.2610702300 	 0.2931604200
0.7978276610 	 0.7975940704 	 0.7980612516 	 0.2617551900 	 0.2926252500
0.7973604798 	 0.7971268594 	 0.7975941002 	 0.2624406800 	 0.2920896700
0.7968932390 	 0.7966596186 	 0.7971268594 	 0.2627109200 	 0.2917380400
0.7964259982 	 0.7961924076 	 0.7966595888 	 0.2624103400 	 0.2916383900
0.7959588170 	 0.7957251668 	 0.7961924672 	 0.2619515200 	 0.2916070600
0.7954915166 	 0.7952579260 	 0.7957251072 	 0.2614888100 	 0.2915754700
0.7950243354 	 0.7947907150 	 0.7952579558 	 0.2611301200 	 0.2914704600
0.7945570946 	 0.7943234742 	 0.7947907150 	 0.2610098700 	 0.2912015900
0.7940898538 	 0.7938562632 	 0.7943234444 	 0.2610219900 	 0.2908420900
0.7936226726 	 0.7933890223 	 0.7938563228 	 0.2610341300 	 0.2904819000
0.7931553721 	 0.7929217815 	 0.7933889627 	 0.2611009100 	 0.2901980700
0.7926881909 	 0.7924545407 	 0.7929218411 	 0.2614929400 	 0.2903741300
0.7922208905 	 0.7919872701 	 0.7924545109 	 0.2621515500 	 0.2909292400
0.7917536497 	 0.7915200293 	 0.7919872701 	 0.2628055000 	 0.2914804200
0.7912864089 	 0.7910527885 	 0.7915200293 	 0.2634549500 	 0.2920278100
0.7908191681 	 0.7905855477 	 0.7910527885 	 0.2637520500 	 0.2925872900
0.7903519273 	 0.7901183069 	 0.7905855477 	 0.2636572600 	 0.2931617700
0.7898846865 	 0.7896510661 	 0.7901183069 	 0.2635188500 	 0.2937358800
0.7894174457 	 0.7891838252 	 0.7896510662 	 0.2633810300 	 0.2943075500
0.7889502048 	 0.7887165844 	 0.7891838252 	 0.2633795000 	 0.2946030500
0.7884829640 	 0.7882493138 	 0.7887166142 	 0.2636012400 	 0.2944475600
0.7880156636 	 0.7877820432 	 0.7882492840 	 0.2639106700 	 0.2941151400
0.7875484228 	 0.7873148024 	 0.7877820432 	 0.2642199700 	 0.2937828600
0.7870811820 	 0.7868475616 	 0.7873148024 	 0.2644472200 	 0.2934444700
0.7866139412 	 0.7863802910 	 0.7868475914 	 0.2644234800 	 0.2930862200
0.7861466408 	 0.7859130204 	 0.7863802612 	 0.2642299800 	 0.2927128600
0.7856794000 	 0.7854457796 	 0.7859130204 	 0.2640353400 	 0.2923372900
0.7852121592 	 0.7849785089 	 0.7854458094 	 0.2638502800 	 0.2919693900
0.7847448587 	 0.7845112383 	 0.7849784791 	 0.2638989300 	 0.2918170000
0.7842776179 	 0.7840439677 	 0.7845112681 	 0.2641705000 	 0.2918711200
0.7838103175 	 0.7835766971 	 0.7840439379 	 0.2644419000 	 0.2919252200
0.7833430767 	 0.7831094265 	 0.7835767269 	 0.2647130400 	 0.2919792600
0.7828757763 	 0.7826421559 	 0.7831093967 	 0.2651724800 	 0.2919524500
0.7824085355 	 0.7821748853 	 0.7826421857 	 0.2658756900 	 0.2918206800
0.7819412351 	 0.7817075849 	 0.7821748853 	 0.2666337200 	 0.2916648200
0.7814739347 	 0.7812402845 	 0.7817075850 	 0.2673890800 	 0.2915095100
0.7810066342 	 0.7807729840 	 0.7812402844 	 0.2679451700 	 0.2915520000
0.7805393338 	 0.7803056836 	 0.7807729840 	 0.2680960500 	 0.2919993700
0.7800720334 	 0.7798384130 	 0.7803056538 	 0.2680396000 	 0.2926536500
0.7796047926 	 0.7793711424 	 0.7798384428 	 0.2679832700 	 0.2933066800
0.7791374922 	 0.7789038420 	 0.7793711424 	 0.2677862600 	 0.2939357200
0.7786701918 	 0.7784365416 	 0.7789038420 	 0.2669045900 	 0.2944534100
0.7782028913 	 0.7779692411 	 0.7784365415 	 0.2654756000 	 0.2948847300
0.7777355909 	 0.7775019407 	 0.7779692411 	 0.2640403300 	 0.2953179500
0.7772682905 	 0.7770346403 	 0.7775019407 	 0.2625987000 	 0.2957530900
0.7768009901 	 0.7765673399 	 0.7770346403 	 0.2626483600 	 0.2953888200
0.7763336897 	 0.7761000395 	 0.7765673399 	 0.2643143500 	 0.2941582900
0.7758663893 	 0.7756327391 	 0.7761000395 	 0.2661072800 	 0.2928584300
0.7753990889 	 0.7751654386 	 0.7756327391 	 0.2679076700 	 0.2915531700
0.7749317884 	 0.7746981382 	 0.7751654386 	 0.2694444400 	 0.2906570800
0.7744644880 	 0.7742308378 	 0.7746981382 	 0.2705620300 	 0.2904004800
0.7739971876 	 0.7737635374 	 0.7742308378 	 0.2715268400 	 0.2903704100
0.7735298872 	 0.7732962370 	 0.7737635374 	 0.2724868900 	 0.2903404900
0.7730625868 	 0.7728289366 	 0.7732962370 	 0.2731589400 	 0.2904034000
0.7725952864 	 0.7723616063 	 0.7728289664 	 0.2730563900 	 0.2907193100
0.7721279263 	 0.7718942761 	 0.7723615765 	 0.2724632700 	 0.2911966100
0.7716606259 	 0.7714269459 	 0.7718943059 	 0.2718685000 	 0.2916752500
0.7711932659 	 0.7709596157 	 0.7714269161 	 0.2713054400 	 0.2921408900
0.7707259655 	 0.7704923153 	 0.7709596157 	 0.2711302900 	 0.2924393400
0.7702586651 	 0.7700249851 	 0.7704923451 	 0.2713090100 	 0.2925841500
0.7697913051 	 0.7695576251 	 0.7700249851 	 0.2714869800 	 0.2927283600
0.7693239450 	 0.7690902948 	 0.7695575952 	 0.2716641800 	 0.2928719500
0.7688566446 	 0.7686229944 	 0.7690902948 	 0.2718334000 	 0.2926431100
0.7683893442 	 0.7681556642 	 0.7686230242 	 0.2719945400 	 0.2919499900
0.7679219842 	 0.7676883340 	 0.7681556344 	 0.2721556100 	 0.2911597700
0.7674546838 	 0.7672210038 	 0.7676883638 	 0.2723183300 	 0.2903614600
0.7669873238 	 0.7667536437 	 0.7672210039 	 0.2725782600 	 0.2899727900
0.7665199637 	 0.7662862837 	 0.7667536437 	 0.2730178600 	 0.2903715900
0.7660526037 	 0.7658189535 	 0.7662862539 	 0.2735370800 	 0.2911356800
0.7655853033 	 0.7653515935 	 0.7658190131 	 0.2740505600 	 0.2918913400
0.7651178837 	 0.7648842335 	 0.7653515339 	 0.2745086100 	 0.2925854100
0.7646505833 	 0.7644169033 	 0.7648842634 	 0.2747621000 	 0.2930588300
0.7641832232 	 0.7639495432 	 0.7644169032 	 0.2748644900 	 0.2933703800
0.7637158632 	 0.7634821832 	 0.7639495432 	 0.2749669000 	 0.2936819700
0.7632485032 	 0.7630148530 	 0.7634821534 	 0.2750693200 	 0.2939935800
0.7627812028 	 0.7625474930 	 0.7630149126 	 0.2753905000 	 0.2938938400
0.7623137832 	 0.7620801031 	 0.7625474633 	 0.2759380300 	 0.2933695400
0.7618464231 	 0.7616127729 	 0.7620800733 	 0.2764939800 	 0.2928305200
0.7613791227 	 0.7611454129 	 0.7616128325 	 0.2770511700 	 0.2922902900
0.7609117031 	 0.7606780231 	 0.7611453831 	 0.2774275900 	 0.2920872000
0.7604443431 	 0.7602106631 	 0.7606780231 	 0.2775402100 	 0.2923742700
0.7599769831 	 0.7597433031 	 0.7602106631 	 0.2775707600 	 0.2928133000
0.7595096231 	 0.7592759132 	 0.7597433329 	 0.2776012700 	 0.2932519100
0.7590422034 	 0.7588085234 	 0.7592758834 	 0.2776790700 	 0.2935696400
0.7585748434 	 0.7583411634 	 0.7588085234 	 0.2778721400 	 0.2935934200
0.7581074834 	 0.7578738034 	 0.7583411634 	 0.2781331400 	 0.2934441000
0.7576401234 	 0.7574064135 	 0.7578738333 	 0.2783941100 	 0.2932948000
0.7571727037 	 0.7569390237 	 0.7574063837 	 0.2786644100 	 0.2931645500
0.7567053437 	 0.7564716339 	 0.7569390535 	 0.2790057300 	 0.2931803100
0.7562379241 	 0.7560042441 	 0.7564716041 	 0.2794079300 	 0.2933224200
0.7557705641 	 0.7555368543 	 0.7560042739 	 0.2798089300 	 0.2934641100
0.7553031445 	 0.7550694645 	 0.7555368245 	 0.2802088500 	 0.2936054200
0.7548357844 	 0.7546020746 	 0.7550694942 	 0.2804927200 	 0.2936296800
0.7543683648 	 0.7541346550 	 0.7546020746 	 0.2806419100 	 0.2935169800
0.7539009452 	 0.7536672652 	 0.7541346252 	 0.2807713800 	 0.2933836200
0.7534335852 	 0.7531998753 	 0.7536672951 	 0.2809011600 	 0.2932499500
0.7529661655 	 0.7527324557 	 0.7531998753 	 0.2810559000 	 0.2931349700
0.7524987459 	 0.7522650659 	 0.7527324259 	 0.2812539900 	 0.2930529800
0.7520313859 	 0.7517976761 	 0.7522650957 	 0.2814708300 	 0.2929850500
0.7515639663 	 0.7513302564 	 0.7517976762 	 0.2816881300 	 0.2929169800
0.7510965466 	 0.7508628368 	 0.7513302564 	 0.2818563600 	 0.2928898600
0.7506291270 	 0.7503954172 	 0.7508628368 	 0.2818561900 	 0.2930027000
0.7501617074 	 0.7499279976 	 0.7503954172 	 0.2817369700 	 0.2932145100
0.7496942878 	 0.7494605780 	 0.7499279976 	 0.2816176100 	 0.2934265700
0.7492268682 	 0.7489931584 	 0.7494605780 	 0.2814989900 	 0.2936413200
0.7487594485 	 0.7485257387 	 0.7489931583 	 0.2814426800 	 0.2940199000
0.7482920289 	 0.7480583191 	 0.7485257387 	 0.2814477500 	 0.2945581800
0.7478246093 	 0.7475908995 	 0.7480583191 	 0.2814528000 	 0.2950948700
0.7473571897 	 0.7471234798 	 0.7475908996 	 0.2814578300 	 0.2956299800
0.7468897700 	 0.7466560602 	 0.7471234798 	 0.2817416100 	 0.2956023600
0.7464223504 	 0.7461886406 	 0.7466560602 	 0.2824052200 	 0.2948109300
0.7459549308 	 0.7457211912 	 0.7461886704 	 0.2831720300 	 0.2938140500
0.7454874516 	 0.7452537417 	 0.7457211615 	 0.2839421900 	 0.2928128200
0.7450200319 	 0.7447863221 	 0.7452537417 	 0.2845065800 	 0.2920671400
0.7445526123 	 0.7443188727 	 0.7447863519 	 0.2846156600 	 0.2918871500
0.7440851331 	 0.7438513934 	 0.7443188727 	 0.2844767200 	 0.2920153000
0.7436176538 	 0.7433839440 	 0.7438513636 	 0.2843374000 	 0.2921437900
0.7431502342 	 0.7429165244 	 0.7433839440 	 0.2841904500 	 0.2921689700
0.7426828146 	 0.7424490750 	 0.7429165542 	 0.2840017200 	 0.2916115300
0.7422153354 	 0.7419815958 	 0.7424490751 	 0.2837769500 	 0.2905665000
0.7417478561 	 0.7415141463 	 0.7419815659 	 0.2835494900 	 0.2895089500
0.7412804365 	 0.7410467267 	 0.7415141463 	 0.2833192900 	 0.2884386900
0.7408130169 	 0.7405792475 	 0.7410467863 	 0.2837929700 	 0.2880130200
0.7403454781 	 0.7401117683 	 0.7405791879 	 0.2850415500 	 0.2883112800
0.7398780584 	 0.7396442890 	 0.7401118278 	 0.2863545000 	 0.2886783700
0.7394105196 	 0.7391768098 	 0.7396442294 	 0.2876546300 	 0.2890418800
0.7389431000 	 0.7387093902 	 0.7391768098 	 0.2886184500 	 0.2896385500
0.7384756804 	 0.7382419109 	 0.7387094498 	 0.2890562400 	 0.2906079300
0.7380081415 	 0.7377744317 	 0.7382418513 	 0.2892954600 	 0.2917102600
0.7375407219 	 0.7373069525 	 0.7377744913 	 0.2895322100 	 0.2928012700
0.7370731831 	 0.7368394732 	 0.7373068930 	 0.2897652200 	 0.2937208000
0.7366057634 	 0.7363719940 	 0.7368395328 	 0.2899927200 	 0.2941671600
0.7361382246 	 0.7359045148 	 0.7363719344 	 0.2902177900 	 0.2943068900
0.7356708050 	 0.7354370356 	 0.7359045745 	 0.2904430800 	 0.2944467500
0.7352032661 	 0.7349695265 	 0.7354370057 	 0.2906530400 	 0.2945859500
0.7347357869 	 0.7345020473 	 0.7349695265 	 0.2906224100 	 0.2947118200
0.7342683077 	 0.7340345681 	 0.7345020473 	 0.2903664900 	 0.2948253500
0.7338008285 	 0.7335670888 	 0.7340345682 	 0.2901099100 	 0.2949391700
0.7333333492 	 0.7330995798 	 0.7335671186 	 0.2898526800 	 0.2950532800
0.7328658104 	 0.7326320410 	 0.7330995798 	 0.2899303100 	 0.2949922100
0.7323982716 	 0.7321645617 	 0.7326319814 	 0.2904339700 	 0.2947082800
0.7319308519 	 0.7316970825 	 0.7321646213 	 0.2910285100 	 0.2943768100
0.7314633131 	 0.7312295437 	 0.7316970825 	 0.2916235500 	 0.2940450600
0.7309957743 	 0.7307620645 	 0.7312294841 	 0.2922682000 	 0.2934285600
0.7305283546 	 0.7302945852 	 0.7307621240 	 0.2930127200 	 0.2922484100
0.7300608158 	 0.7298270464 	 0.7302945852 	 0.2938114900 	 0.2907816300
0.7295932770 	 0.7293595076 	 0.7298270465 	 0.2946168800 	 0.2893026800
0.7291257381 	 0.7288919687 	 0.7293595075 	 0.2952747700 	 0.2882123200
0.7286581993 	 0.7284244299 	 0.7288919687 	 0.2952683000 	 0.2888498700
0.7281906605 	 0.7279569208 	 0.7284244001 	 0.2947535600 	 0.2908020400
0.7277231812 	 0.7274894118 	 0.7279569506 	 0.2942444700 	 0.2927327600
0.7272556424 	 0.7270219028 	 0.7274893820 	 0.2937408400 	 0.2946427800
0.7267881632 	 0.7265543639 	 0.7270219624 	 0.2934742700 	 0.2956749700
0.7263205647 	 0.7260868251 	 0.7265543043 	 0.2934517000 	 0.2958039900
0.7258530855 	 0.7256192863 	 0.7260868847 	 0.2934405600 	 0.2958907000
0.7253854871 	 0.7251517475 	 0.7256192267 	 0.2934294200 	 0.2959774600
0.7249180079 	 0.7246842086 	 0.7251518071 	 0.2938792200 	 0.2955462000
0.7244504094 	 0.7242166400 	 0.7246841788 	 0.2950135200 	 0.2943458700
0.7239828706 	 0.7237491012 	 0.7242166400 	 0.2963737500 	 0.2928918900
0.7235153317 	 0.7232815623 	 0.7237491011 	 0.2977385300 	 0.2914330300
0.7230477929 	 0.7228140235 	 0.7232815623 	 0.2987292500 	 0.2904513500
0.7225802541 	 0.7223464846 	 0.7228140236 	 0.2987700100 	 0.2906797600
0.7221127152 	 0.7218789458 	 0.7223464846 	 0.2982371700 	 0.2916387800
0.7216451764 	 0.7214113772 	 0.7218789756 	 0.2977037500 	 0.2925988400
0.7211775780 	 0.7209438085 	 0.7214113475 	 0.2972830200 	 0.2933897200
0.7207100391 	 0.7204762399 	 0.7209438383 	 0.2978066200 	 0.2927618700
0.7202424407 	 0.7200086713 	 0.7204762101 	 0.2991709800 	 0.2908719300
0.7197749019 	 0.7195411027 	 0.7200087011 	 0.3005478700 	 0.2889646400
0.7193073034 	 0.7190735340 	 0.7195410728 	 0.3019378600 	 0.2870391900
0.7188397646 	 0.7186059654 	 0.7190735638 	 0.3023254000 	 0.2866959200
0.7183721662 	 0.7181383968 	 0.7186059356 	 0.3015165100 	 0.2882372900
0.7179046273 	 0.7176708281 	 0.7181384265 	 0.3005278200 	 0.2900595400
0.7174370289 	 0.7172032296 	 0.7176708282 	 0.2995478600 	 0.2918657200
0.7169694304 	 0.7167356610 	 0.7172031998 	 0.2989472600 	 0.2931932500
0.7165018916 	 0.7162680626 	 0.7167357206 	 0.2990050500 	 0.2936967300
0.7160342336 	 0.7158004343 	 0.7162680328 	 0.2993480700 	 0.2938445800
0.7155666351 	 0.7153328657 	 0.7158004045 	 0.2996911500 	 0.2939924600
0.7150990963 	 0.7148652971 	 0.7153328955 	 0.2999877100 	 0.2941871300
0.7146314979 	 0.7143976987 	 0.7148652972 	 0.3001226700 	 0.2945440800
0.7141638994 	 0.7139301002 	 0.7143976986 	 0.3001425300 	 0.2950162000
0.7136963010 	 0.7134625017 	 0.7139301003 	 0.3001623600 	 0.2954878900
0.7132287025 	 0.7129948735 	 0.7134625315 	 0.3001781600 	 0.2959611700
0.7127610445 	 0.7125272751 	 0.7129948139 	 0.2998280700 	 0.2966147300
0.7122935057 	 0.7120596767 	 0.7125273348 	 0.2991178300 	 0.2974447600
0.7118258476 	 0.7115920484 	 0.7120596468 	 0.2984096300 	 0.2982723900
0.7113582492 	 0.7111244500 	 0.7115920485 	 0.2977037700 	 0.2990973000
0.7108906507 	 0.7106568217 	 0.7111244797 	 0.2980173000 	 0.2990562400
0.7104229927 	 0.7101891935 	 0.7106567919 	 0.2997183000 	 0.2978374100
0.7099553943 	 0.7097215950 	 0.7101891935 	 0.3017900200 	 0.2963040700
0.7094877958 	 0.7092539668 	 0.7097216248 	 0.3038636100 	 0.2947693500
0.7090201378 	 0.7087863088 	 0.7092539668 	 0.3055458300 	 0.2936019800
0.7085524797 	 0.7083186805 	 0.7087862789 	 0.3063669200 	 0.2932419500
0.7080848813 	 0.7078510821 	 0.7083186805 	 0.3067195700 	 0.2933207200
0.7076172829 	 0.7073834539 	 0.7078511119 	 0.3070719600 	 0.2933994300
0.7071496248 	 0.7069157958 	 0.7073834538 	 0.3073783900 	 0.2935147300
0.7066819668 	 0.7064481378 	 0.7069157958 	 0.3074307600 	 0.2938333000
0.7062143087 	 0.7059804797 	 0.7064481377 	 0.3072751000 	 0.2943179200
0.7057466507 	 0.7055128515 	 0.7059804499 	 0.3071197800 	 0.2948015100
0.7052790523 	 0.7050451934 	 0.7055129112 	 0.3069647800 	 0.2952840700
0.7048113346 	 0.7045775354 	 0.7050451338 	 0.3071213400 	 0.2953320700
0.7043437362 	 0.7041099071 	 0.7045775653 	 0.3076239100 	 0.2948983200
0.7038760781 	 0.7036422491 	 0.7041099071 	 0.3081614600 	 0.2944166600
0.7034084201 	 0.7031746208 	 0.7036422193 	 0.3087006000 	 0.2939335800
0.7029408216 	 0.7027069628 	 0.7031746804 	 0.3092861500 	 0.2932309800
0.7024731040 	 0.7022392452 	 0.7027069628 	 0.3099473600 	 0.2921740700
0.7020053864 	 0.7017715573 	 0.7022392155 	 0.3106410600 	 0.2909771100
0.7015377283 	 0.7013038993 	 0.7017715573 	 0.3113404200 	 0.2897703700
0.7010700703 	 0.7008362412 	 0.7013038994 	 0.3118259700 	 0.2891316200
0.7006024122 	 0.7003685832 	 0.7008362412 	 0.3116865500 	 0.2901374100
0.7001347542 	 0.6999009252 	 0.7003685833 	 0.3111446800 	 0.2921949000
0.6996670961 	 0.6994332373 	 0.6999009549 	 0.3106090600 	 0.2942286500
0.6991993785 	 0.6989655196 	 0.6994332374 	 0.3101124400 	 0.2961555900
0.6987316608 	 0.6984978318 	 0.6989654898 	 0.3100651700 	 0.2969344100
0.6982640028 	 0.6980301738 	 0.6984978318 	 0.3104310200 	 0.2966629000
0.6977963448 	 0.6975624562 	 0.6980302335 	 0.3107971100 	 0.2963912200
0.6973285675 	 0.6970947385 	 0.6975623965 	 0.3111635500 	 0.2961192700
0.6968609095 	 0.6966270804 	 0.6970947385 	 0.3114795000 	 0.2960234700
0.6963932514 	 0.6961593926 	 0.6966271102 	 0.3117320100 	 0.2961489800
0.6959255338 	 0.6956916750 	 0.6961593926 	 0.3119718000 	 0.2963194700
0.6954578161 	 0.6952239573 	 0.6956916749 	 0.3122117300 	 0.2964900600
0.6949900985 	 0.6947562396 	 0.6952239573 	 0.3125396000 	 0.2965035800
0.6945223808 	 0.6942885220 	 0.6947562396 	 0.3130362100 	 0.2962152600
0.6940546632 	 0.6938208043 	 0.6942885221 	 0.3136136600 	 0.2957822500
0.6935869455 	 0.6933530867 	 0.6938208043 	 0.3141911800 	 0.2953492100
0.6931192279 	 0.6928853690 	 0.6933530867 	 0.3146844300 	 0.2949913800
0.6926515102 	 0.6924176514 	 0.6928853690 	 0.3148336100 	 0.2949406600
0.6921837926 	 0.6919499338 	 0.6924176515 	 0.3147225300 	 0.2951223200
0.6917160749 	 0.6914822161 	 0.6919499337 	 0.3146113200 	 0.2953042000
0.6912483573 	 0.6910144686 	 0.6914822459 	 0.3144999700 	 0.2954862900
0.6907805800 	 0.6905467212 	 0.6910144388 	 0.3145745700 	 0.2956630900
0.6903128624 	 0.6900789738 	 0.6905467510 	 0.3148411400 	 0.2958339700
0.6898450851 	 0.6896112263 	 0.6900789439 	 0.3151130900 	 0.2960043100
0.6893773675 	 0.6891434788 	 0.6896112561 	 0.3153844600 	 0.2961743000
0.6889095902 	 0.6886757314 	 0.6891434490 	 0.3156602100 	 0.2962891500
0.6884418726 	 0.6882080137 	 0.6886757314 	 0.3159431100 	 0.2963247100
0.6879741549 	 0.6877402663 	 0.6882080435 	 0.3162287700 	 0.2963359800
0.6875063777 	 0.6872724890 	 0.6877402663 	 0.3165150500 	 0.2963472700
0.6870386004 	 0.6868047118 	 0.6872724890 	 0.3168213100 	 0.2962190500
0.6865708232 	 0.6863369345 	 0.6868047118 	 0.3171754700 	 0.2957546800
0.6861030459 	 0.6858691871 	 0.6863369047 	 0.3175592300 	 0.2950908700
0.6856353283 	 0.6854014396 	 0.6858692170 	 0.3179454400 	 0.2944228000
0.6851675510 	 0.6849336624 	 0.6854014396 	 0.3182921100 	 0.2938710100
0.6846997738 	 0.6844658852 	 0.6849336624 	 0.3183424500 	 0.2941690300
0.6842319965 	 0.6839981079 	 0.6844658851 	 0.3181378700 	 0.2951939900
0.6837642193 	 0.6835303307 	 0.6839981080 	 0.3179348700 	 0.2962110500
0.6832964420 	 0.6830625534 	 0.6835303306 	 0.3177334200 	 0.2972203100
0.6828286648 	 0.6825947761 	 0.6830625534 	 0.3177365300 	 0.2977277300
0.6823608875 	 0.6821269691 	 0.6825948059 	 0.3179754600 	 0.2976611100
0.6818930507 	 0.6816591323 	 0.6821269691 	 0.3182468200 	 0.2975173300
0.6814252138 	 0.6811913252 	 0.6816591024 	 0.3185190600 	 0.2973730900
0.6809574366 	 0.6807235480 	 0.6811913253 	 0.3188927700 	 0.2972299500
0.6804896593 	 0.6802557707 	 0.6807235479 	 0.3194373300 	 0.2970892900
0.6800218821 	 0.6797879934 	 0.6802557707 	 0.3200512100 	 0.2969498200
0.6795541048 	 0.6793201864 	 0.6797880232 	 0.3206646000 	 0.2968104600
0.6790862679 	 0.6788523495 	 0.6793201863 	 0.3212015300 	 0.2967327200
0.6786184311 	 0.6783845425 	 0.6788523197 	 0.3214967000 	 0.2968501500
0.6781506538 	 0.6779167354 	 0.6783845722 	 0.3216261000 	 0.2971012200
0.6776828170 	 0.6774488986 	 0.6779167355 	 0.3217553800 	 0.2973520400
0.6772149801 	 0.6769810617 	 0.6774488985 	 0.3218810100 	 0.2975996700
0.6767471433 	 0.6765132248 	 0.6769810618 	 0.3219198800 	 0.2977750100
0.6762793064 	 0.6760453880 	 0.6765132248 	 0.3218752300 	 0.2978811100
0.6758114696 	 0.6755775511 	 0.6760453881 	 0.3218304800 	 0.2979874500
0.6753436327 	 0.6751097441 	 0.6755775214 	 0.3217856100 	 0.2980940500
0.6748758554 	 0.6746419072 	 0.6751098036 	 0.3219108300 	 0.2982037300
0.6744079590 	 0.6741740703 	 0.6746418477 	 0.3222584800 	 0.2983170600
0.6739401817 	 0.6737062335 	 0.6741741299 	 0.3226572000 	 0.2984308900
0.6734722853 	 0.6732383371 	 0.6737062336 	 0.3230549000 	 0.2985444300
0.6730043888 	 0.6727705002 	 0.6732382774 	 0.3235225200 	 0.2984813600
0.6725366116 	 0.6723026633 	 0.6727705599 	 0.3241363300 	 0.2980569800
0.6720687151 	 0.6718347668 	 0.6723026633 	 0.3248286200 	 0.2974448900
0.6716008186 	 0.6713669300 	 0.6718347072 	 0.3255251700 	 0.2968290200
0.6711330414 	 0.6708990932 	 0.6713669896 	 0.3260613400 	 0.2964347000
0.6706651449 	 0.6704311967 	 0.6708990931 	 0.3258362200 	 0.2970829800
0.6701972485 	 0.6699633002 	 0.6704311967 	 0.3250149600 	 0.2985448800
0.6697293520 	 0.6694954335 	 0.6699632705 	 0.3241994600 	 0.2999965100
0.6692615151 	 0.6690275967 	 0.6694954335 	 0.3233897600 	 0.3014378300
0.6687936783 	 0.6685597002 	 0.6690276563 	 0.3229899100 	 0.3021236200
0.6683257222 	 0.6680918038 	 0.6685596406 	 0.3230228600 	 0.3020109900
0.6678578854 	 0.6676239372 	 0.6680918337 	 0.3230818600 	 0.3018499000
0.6673899889 	 0.6671560407 	 0.6676239372 	 0.3231413600 	 0.3016874500
0.6669220924 	 0.6666881442 	 0.6671560406 	 0.3232035900 	 0.3016893700
0.6664541960 	 0.6662202477 	 0.6666881443 	 0.3232692700 	 0.3019400400
0.6659862995 	 0.6657523513 	 0.6662202477 	 0.3233358600 	 0.3022728400
0.6655184031 	 0.6652844548 	 0.6657523513 	 0.3234022200 	 0.3026045200
0.6650505066 	 0.6648165286 	 0.6652844847 	 0.3234742500 	 0.3028860800
0.6645825505 	 0.6643486023 	 0.6648164987 	 0.3235612600 	 0.3030421200
0.6641146541 	 0.6638807058 	 0.6643486023 	 0.3236575700 	 0.3031219700
0.6636467576 	 0.6634127795 	 0.6638807357 	 0.3237540100 	 0.3032019200
0.6631788015 	 0.6629448533 	 0.6634127497 	 0.3237239900 	 0.3034070300
0.6627109051 	 0.6624769568 	 0.6629448533 	 0.3226188400 	 0.3046739600
0.6622430086 	 0.6620090008 	 0.6624770165 	 0.3205610700 	 0.3068816200
0.6617749929 	 0.6615410447 	 0.6620089411 	 0.3185029900 	 0.3090895900
0.6613070965 	 0.6610731483 	 0.6615410448 	 0.3164456300 	 0.3112968100
0.6608392000 	 0.6606051922 	 0.6610732079 	 0.3125452200 	 0.3143091400
0.6603711843 	 0.6601372361 	 0.6606051325 	 0.3063809300 	 0.3183255500
0.6599032879 	 0.6596693396 	 0.6601372361 	 0.2997651000 	 0.3225609700
0.6594353914 	 0.6592013836 	 0.6596693992 	 0.2930372700 	 0.3268680900
0.6589673758 	 0.6587334276 	 0.6592013241 	 0.2816935100 	 0.3314639400
0.6584994793 	 0.6582654715 	 0.6587334872 	 0.2613512700 	 0.3367280600
0.6580314636 	 0.6577975154 	 0.6582654118 	 0.2351834000 	 0.3427027400
0.6575635672 	 0.6573295594 	 0.6577975751 	 0.2062517000 	 0.3493084500
0.6570955515 	 0.6568615735 	 0.6573295296 	 0.1819595900 	 0.3554607200
0.6566275954 	 0.6563936174 	 0.6568615734 	 0.1829850200 	 0.3578595500
0.6561596394 	 0.6559256315 	 0.6563936472 	 0.2016566500 	 0.3573815900
