#CentralWav (um) 	 MinWav 	 MaxWav 	 u1 	 u2
1.8684850931 	 1.8679963350 	 1.8689738512 	 0.0268378700 	 0.3052978900
1.8675075769 	 1.8670187592 	 1.8679963945 	 0.0307270600 	 0.3059205400
1.8665299416 	 1.8660412431 	 1.8670186401 	 0.0345600200 	 0.3065341900
1.8655525446 	 1.8650638461 	 1.8660412431 	 0.0383361800 	 0.3071387500
1.8645751476 	 1.8640863895 	 1.8650639057 	 0.0405754000 	 0.3074002400
1.8635976315 	 1.8631089926 	 1.8640862704 	 0.0412146500 	 0.3073025400
1.8626203537 	 1.8621317148 	 1.8631089926 	 0.0417477300 	 0.3071819600
1.8616430759 	 1.8611544370 	 1.8621317148 	 0.0422786300 	 0.3070618800
1.8606657982 	 1.8601771593 	 1.8611544371 	 0.0428074400 	 0.3069422700
1.8596885204 	 1.8591998815 	 1.8601771593 	 0.0433341200 	 0.3068231400
1.8587112427 	 1.8582226634 	 1.8591998220 	 0.0438587200 	 0.3067044900
1.8577340841 	 1.8572455049 	 1.8582226633 	 0.0443811300 	 0.3065863200
1.8567569256 	 1.8562684059 	 1.8572454453 	 0.0449014200 	 0.3064686400
1.8557798862 	 1.8552913665 	 1.8562684058 	 0.0454195200 	 0.3063514500
1.8548028469 	 1.8543143273 	 1.8552913665 	 0.0458405000 	 0.3062409800
1.8538258076 	 1.8533372879 	 1.8543143273 	 0.0461254200 	 0.3061395800
1.8528487682 	 1.8523603082 	 1.8533372283 	 0.0463698600 	 0.3060408800
1.8518718481 	 1.8513834476 	 1.8523602485 	 0.0466141600 	 0.3059422400
1.8508950472 	 1.8504065871 	 1.8513835072 	 0.0468583100 	 0.3058436600
1.8499181271 	 1.8494297266 	 1.8504065276 	 0.0471023500 	 0.3057451200
1.8489413261 	 1.8484529257 	 1.8494297266 	 0.0473462500 	 0.3056466300
1.8479645252 	 1.8474761247 	 1.8484529257 	 0.0475900700 	 0.3055481900
1.8469877243 	 1.8464993238 	 1.8474761247 	 0.0478337700 	 0.3054497800
1.8460109234 	 1.8455226421 	 1.8464992046 	 0.0480773500 	 0.3053514400
1.8450343609 	 1.8445460201 	 1.8455227018 	 0.0481793300 	 0.3053960900
1.8440576792 	 1.8435693980 	 1.8445459605 	 0.0479775300 	 0.3057475900
1.8430811167 	 1.8425928355 	 1.8435693980 	 0.0476142000 	 0.3062619100
1.8421045542 	 1.8416162134 	 1.8425928951 	 0.0472519300 	 0.3067747200
1.8411278725 	 1.8406395912 	 1.8416161537 	 0.0468906800 	 0.3072860900
1.8401513100 	 1.8396631480 	 1.8406394721 	 0.0465305900 	 0.3077958300
1.8391749859 	 1.8386867046 	 1.8396632671 	 0.0461716500 	 0.3083039300
1.8381984234 	 1.8377102613 	 1.8386865855 	 0.0458136600 	 0.3088107000
1.8372220993 	 1.8367339372 	 1.8377102613 	 0.0454568000 	 0.3093158500
1.8362457752 	 1.8357576132 	 1.8367339372 	 0.0451009800 	 0.3098195400
1.8352694511 	 1.8347812891 	 1.8357576131 	 0.0445863400 	 0.3103556900
1.8342931271 	 1.8338050246 	 1.8347812295 	 0.0433587000 	 0.3110427300
1.8333169222 	 1.8328288197 	 1.8338050246 	 0.0415757700 	 0.3118483000
1.8323407173 	 1.8318526149 	 1.8328288197 	 0.0397899100 	 0.3126552000
1.8313645124 	 1.8308764100 	 1.8318526148 	 0.0380014600 	 0.3134632600
1.8303883076 	 1.8299002648 	 1.8308763504 	 0.0362102200 	 0.3142725800
1.8294122219 	 1.8289241790 	 1.8299002648 	 0.0344163700 	 0.3150830900
1.8284361362 	 1.8279480934 	 1.8289241790 	 0.0326198900 	 0.3158947800
1.8274600506 	 1.8269720674 	 1.8279480339 	 0.0308206000 	 0.3167077400
1.8264840841 	 1.8259961605 	 1.8269720077 	 0.0290187700 	 0.3175218500
1.8255082369 	 1.8250202536 	 1.8259962201 	 0.0272143200 	 0.3183371400
1.8245322704 	 1.8240443468 	 1.8250201940 	 0.0254784200 	 0.3184436900
1.8235564232 	 1.8230684995 	 1.8240443469 	 0.0238089800 	 0.3178240900
1.8225805759 	 1.8220926523 	 1.8230684995 	 0.0221333700 	 0.3171865700
1.8216047287 	 1.8211168647 	 1.8220925927 	 0.0204495800 	 0.3165459400
1.8206290007 	 1.8201411366 	 1.8211168647 	 0.0187581700 	 0.3159024100
1.8196532726 	 1.8191654086 	 1.8201411366 	 0.0170587200 	 0.3152558200
1.8186775446 	 1.8181897402 	 1.8191653490 	 0.0153511100 	 0.3146061300
1.8177019358 	 1.8172141314 	 1.8181897402 	 0.0136356300 	 0.3139534400
1.8167263269 	 1.8162385225 	 1.8172141313 	 0.0119118900 	 0.3132976100
1.8157507181 	 1.8152629137 	 1.8162385225 	 0.0101799300 	 0.3126386600
1.8147751093 	 1.8142873645 	 1.8152628541 	 0.0102181500 	 0.3124088000
1.8137996197 	 1.8133119345 	 1.8142873049 	 0.0126704000 	 0.3127669500
1.8128242493 	 1.8123364449 	 1.8133120537 	 0.0157418200 	 0.3132782500
1.8118486404 	 1.8113609552 	 1.8123363256 	 0.0187800600 	 0.3137840300
1.8108732700 	 1.8103855848 	 1.8113609552 	 0.0217837500 	 0.3142840600
1.8098978996 	 1.8094102740 	 1.8103855252 	 0.0247538100 	 0.3147785000
1.8089226484 	 1.8084349632 	 1.8094103336 	 0.0276912600 	 0.3152675000
1.8079472780 	 1.8074596524 	 1.8084349036 	 0.0305977000 	 0.3157513400
1.8069720268 	 1.8064844012 	 1.8074596524 	 0.0334723700 	 0.3162298900
1.8059967756 	 1.8055091500 	 1.8064844012 	 0.0363154800 	 0.3167031900
1.8050215244 	 1.8045339584 	 1.8055090904 	 0.0386496800 	 0.3169902700
1.8040463924 	 1.8035588264 	 1.8045339584 	 0.0399685700 	 0.3168970100
1.8030712605 	 1.8025838137 	 1.8035587073 	 0.0407627900 	 0.3166069100
1.8020963669 	 1.8016088009 	 1.8025839329 	 0.0415542000 	 0.3163178400
1.8011212349 	 1.8006337285 	 1.8016087413 	 0.0423433100 	 0.3160296100
1.8001462221 	 1.7996587753 	 1.8006336689 	 0.0431300100 	 0.3157422700
1.7991713285 	 1.7986838221 	 1.7996588349 	 0.0439141700 	 0.3154558500
1.7981963158 	 1.7977088690 	 1.7986837626 	 0.0446960100 	 0.3151702700
1.7972214222 	 1.7967340350 	 1.7977088094 	 0.0454753200 	 0.3148856200
1.7962466478 	 1.7957592606 	 1.7967340349 	 0.0462521600 	 0.3146018700
1.7952718735 	 1.7947844267 	 1.7957593203 	 0.0469326400 	 0.3143552900
1.7942969799 	 1.7938096524 	 1.7947843075 	 0.0471869300 	 0.3142732700
1.7933223248 	 1.7928349376 	 1.7938097120 	 0.0471107500 	 0.3143188500
1.7923475504 	 1.7918602228 	 1.7928348780 	 0.0470346800 	 0.3143643600
1.7913728952 	 1.7908855676 	 1.7918602228 	 0.0469587100 	 0.3144098100
1.7903982401 	 1.7899109125 	 1.7908855677 	 0.0468828700 	 0.3144551900
1.7894235849 	 1.7889363765 	 1.7899107933 	 0.0468071300 	 0.3145005100
1.7884491682 	 1.7879618407 	 1.7889364958 	 0.0467315300 	 0.3145457400
1.7874745131 	 1.7869872451 	 1.7879617811 	 0.0466560100 	 0.3145909300
1.7864999771 	 1.7860127688 	 1.7869871855 	 0.0465806200 	 0.3146360300
1.7855255604 	 1.7850383520 	 1.7860127688 	 0.0465053400 	 0.3146810700
1.7845511436 	 1.7840639949 	 1.7850382924 	 0.0465716600 	 0.3146785400
1.7835768461 	 1.7830896378 	 1.7840640544 	 0.0467849500 	 0.3146266200
1.7826024294 	 1.7821152806 	 1.7830895782 	 0.0470038100 	 0.3145728100
1.7816281319 	 1.7811409831 	 1.7821152807 	 0.0472223700 	 0.3145190800
1.7806538343 	 1.7801667452 	 1.7811409234 	 0.0474407600 	 0.3144653900
1.7796796560 	 1.7791925668 	 1.7801667452 	 0.0476589000 	 0.3144117700
1.7787054777 	 1.7782184482 	 1.7791925072 	 0.0478767800 	 0.3143582000
1.7777314186 	 1.7772443294 	 1.7782185077 	 0.0480943800 	 0.3143047100
1.7767572403 	 1.7762701511 	 1.7772443294 	 0.0483117700 	 0.3142512600
1.7757830620 	 1.7752960921 	 1.7762700319 	 0.0485289400 	 0.3141978700
1.7748091221 	 1.7743221521 	 1.7752960921 	 0.0486019700 	 0.3141973700
1.7738351822 	 1.7733481526 	 1.7743222118 	 0.0484685500 	 0.3142726300
1.7728611231 	 1.7723741531 	 1.7733480931 	 0.0482726700 	 0.3143707800
1.7718871832 	 1.7714002133 	 1.7723741531 	 0.0480771300 	 0.3144687600
1.7709132433 	 1.7704263330 	 1.7714001536 	 0.0478819100 	 0.3145665800
1.7699394226 	 1.7694524527 	 1.7704263925 	 0.0476870400 	 0.3146642300
1.7689654827 	 1.7684786319 	 1.7694523335 	 0.0474924500 	 0.3147617400
1.7679917812 	 1.7675049305 	 1.7684786319 	 0.0472982200 	 0.3148590600
1.7670180798 	 1.7665312290 	 1.7675049306 	 0.0471043200 	 0.3149562200
1.7660443783 	 1.7655575275 	 1.7665312290 	 0.0469107300 	 0.3150532200
1.7650706768 	 1.7645838260 	 1.7655575275 	 0.0467217800 	 0.3151952700
1.7640969753 	 1.7636101842 	 1.7645837664 	 0.0465432800 	 0.3154426600
1.7631233931 	 1.7626366020 	 1.7636101843 	 0.0463708600 	 0.3157499900
1.7621498108 	 1.7616630793 	 1.7626365423 	 0.0461987200 	 0.3160568400
1.7611763477 	 1.7606895566 	 1.7616631388 	 0.0460268900 	 0.3163631400
1.7602027655 	 1.7597160339 	 1.7606894971 	 0.0458553000 	 0.3166690000
1.7592293024 	 1.7587426305 	 1.7597159743 	 0.0456840000 	 0.3169743500
1.7582559586 	 1.7577692271 	 1.7587426901 	 0.0455130200 	 0.3172791200
1.7572824955 	 1.7567958235 	 1.7577691675 	 0.0453423100 	 0.3175834300
1.7563091516 	 1.7558224797 	 1.7567958235 	 0.0451718700 	 0.3178872300
1.7553358078 	 1.7548491955 	 1.7558224201 	 0.0449118400 	 0.3182134800
1.7543625832 	 1.7538759709 	 1.7548491956 	 0.0440720900 	 0.3186874300
1.7533893585 	 1.7529027462 	 1.7538759708 	 0.0427415900 	 0.3192868600
1.7524161339 	 1.7519295215 	 1.7529027462 	 0.0414099200 	 0.3198868300
1.7514429092 	 1.7509564161 	 1.7519294023 	 0.0400767300 	 0.3204874800
1.7504699230 	 1.7499833107 	 1.7509565353 	 0.0387426800 	 0.3210885200
1.7494966984 	 1.7490102053 	 1.7499831915 	 0.0374070100 	 0.3216902800
1.7485237122 	 1.7480372190 	 1.7490102053 	 0.0360701800 	 0.3222925700
1.7475507259 	 1.7470642328 	 1.7480372190 	 0.0347321100 	 0.3228954200
1.7465777397 	 1.7460912466 	 1.7470642328 	 0.0333928400 	 0.3234988100
1.7456047535 	 1.7451182604 	 1.7460912466 	 0.0320520200 	 0.3241029000
1.7446317673 	 1.7441453338 	 1.7451182008 	 0.0305331900 	 0.3241586300
1.7436589003 	 1.7431724667 	 1.7441453338 	 0.0288051700 	 0.3235877000
1.7426860332 	 1.7421996593 	 1.7431724071 	 0.0270414000 	 0.3229366900
1.7417132854 	 1.7412269115 	 1.7421996593 	 0.0252665400 	 0.3222815900
1.7407405376 	 1.7402541637 	 1.7412269115 	 0.0234800600 	 0.3216222000
1.7397677898 	 1.7392814159 	 1.7402541637 	 0.0216820900 	 0.3209585700
1.7387950420 	 1.7383087277 	 1.7392813563 	 0.0198722400 	 0.3202905500
1.7378224134 	 1.7373361588 	 1.7383086680 	 0.0180507500 	 0.3196182300
1.7368499041 	 1.7363635898 	 1.7373362184 	 0.0162176400 	 0.3189416300
1.7358772755 	 1.7353910208 	 1.7363635302 	 0.0143721000 	 0.3182604400
1.7349047661 	 1.7344185114 	 1.7353910208 	 0.0139175500 	 0.3179552000
1.7339322567 	 1.7334460020 	 1.7344185114 	 0.0157939800 	 0.3182825000
1.7329597473 	 1.7324735522 	 1.7334459424 	 0.0185805300 	 0.3188585600
1.7319873571 	 1.7315011024 	 1.7324736118 	 0.0213359300 	 0.3194281900
1.7310148478 	 1.7305287123 	 1.7315009833 	 0.0240615400 	 0.3199916500
1.7300425768 	 1.7295563817 	 1.7305287719 	 0.0267566100 	 0.3205488100
1.7290701866 	 1.7285840511 	 1.7295563221 	 0.0294226700 	 0.3210999600
1.7280979156 	 1.7276117801 	 1.7285840510 	 0.0320597300 	 0.3216451200
1.7271256447 	 1.7266395688 	 1.7276117206 	 0.0346683900 	 0.3221844100
1.7261534929 	 1.7256674170 	 1.7266395688 	 0.0372488800 	 0.3227178800
1.7251813412 	 1.7246953249 	 1.7256673575 	 0.0394956400 	 0.3231477500
1.7242093086 	 1.7237231732 	 1.7246954441 	 0.0407499300 	 0.3232626600
1.7232370377 	 1.7227510214 	 1.7237230540 	 0.0413323300 	 0.3231638100
1.7222650051 	 1.7217789888 	 1.7227510214 	 0.0419122600 	 0.3230653800
1.7212929726 	 1.7208069563 	 1.7217789889 	 0.0424898900 	 0.3229673300
1.7203209400 	 1.7198349833 	 1.7208068966 	 0.0430653600 	 0.3228696500
1.7193490267 	 1.7188630700 	 1.7198349834 	 0.0436384800 	 0.3227723700
1.7183771133 	 1.7178911566 	 1.7188630700 	 0.0442093700 	 0.3226754700
1.7174052000 	 1.7169192434 	 1.7178911566 	 0.0447779500 	 0.3225789600
1.7164332867 	 1.7159473896 	 1.7169191838 	 0.0453443800 	 0.3224828200
1.7154614925 	 1.7149755955 	 1.7159473895 	 0.0459045300 	 0.3223867500
1.7144896984 	 1.7140039206 	 1.7149754763 	 0.0463052400 	 0.3222785000
1.7135181427 	 1.7130322456 	 1.7140040398 	 0.0465519600 	 0.3221581900
1.7125463486 	 1.7120604515 	 1.7130322457 	 0.0467984200 	 0.3220380000
1.7115745544 	 1.7110887766 	 1.7120603322 	 0.0470446400 	 0.3219179300
1.7106029987 	 1.7101172208 	 1.7110887766 	 0.0472905700 	 0.3217980000
1.7096314430 	 1.7091456652 	 1.7101172208 	 0.0475362800 	 0.3216781800
1.7086598873 	 1.7081741095 	 1.7091456652 	 0.0477817600 	 0.3215584600
1.7076883316 	 1.7072026730 	 1.7081739903 	 0.0480269900 	 0.3214388800
1.7067170143 	 1.7062312365 	 1.7072027922 	 0.0482719500 	 0.3213194200
1.7057454586 	 1.7052597404 	 1.7062311769 	 0.0485167300 	 0.3212000500
1.7047740221 	 1.7042883635 	 1.7052596807 	 0.0483413400 	 0.3215149700
1.7038027048 	 1.7033170462 	 1.7042883635 	 0.0475948800 	 0.3224199900
1.7028313875 	 1.7023456693 	 1.7033171058 	 0.0466988400 	 0.3234791600
1.7018599510 	 1.7013744116 	 1.7023454904 	 0.0458060800 	 0.3245344600
1.7008888721 	 1.7004032135 	 1.7013745307 	 0.0449169300 	 0.3255854900
1.6999175549 	 1.6994319558 	 1.7004031539 	 0.0440308500 	 0.3266328900
1.6989463568 	 1.6984607577 	 1.6994319558 	 0.0431481000 	 0.3276763600
1.6979751587 	 1.6974896192 	 1.6984606982 	 0.0422685800 	 0.3287160000
1.6970040798 	 1.6965186000 	 1.6974895596 	 0.0413924000 	 0.3297517000
1.6960331202 	 1.6955475808 	 1.6965186596 	 0.0405195200 	 0.3307834900
1.6950620413 	 1.6945765614 	 1.6955475212 	 0.0395431200 	 0.3314445500
1.6940910816 	 1.6936055422 	 1.6945766211 	 0.0383204700 	 0.3312625800
1.6931200027 	 1.6926345825 	 1.6936054229 	 0.0369507300 	 0.3306022300
1.6921491623 	 1.6916636825 	 1.6926346421 	 0.0355720600 	 0.3299375700
1.6911782026 	 1.6906927228 	 1.6916636824 	 0.0341837200 	 0.3292682500
1.6902072430 	 1.6897218228 	 1.6906926632 	 0.0327859800 	 0.3285943900
1.6892364025 	 1.6887511015 	 1.6897217035 	 0.0313788400 	 0.3279160100
1.6882658005 	 1.6877803802 	 1.6887512207 	 0.0299622700 	 0.3272330800
1.6872949600 	 1.6868096590 	 1.6877802610 	 0.0285356600 	 0.3265453100
1.6863243580 	 1.6858389974 	 1.6868097186 	 0.0270993600 	 0.3258528700
1.6853536367 	 1.6848682761 	 1.6858389973 	 0.0257563200 	 0.3252724500
1.6843829155 	 1.6838976145 	 1.6848682165 	 0.0251699200 	 0.3255509400
1.6834123135 	 1.6829270721 	 1.6838975549 	 0.0252418300 	 0.3265689800
1.6824418306 	 1.6819565892 	 1.6829270720 	 0.0253133500 	 0.3275814600
1.6814713478 	 1.6809860468 	 1.6819566488 	 0.0253844900 	 0.3285886400
1.6805007458 	 1.6800155043 	 1.6809859873 	 0.0254552600 	 0.3295905800
1.6795302629 	 1.6790450811 	 1.6800154447 	 0.0255256500 	 0.3305872100
1.6785598993 	 1.6780746579 	 1.6790451407 	 0.0255956600 	 0.3315783800
1.6775894165 	 1.6771042943 	 1.6780745387 	 0.0256653000 	 0.3325643600
1.6766191721 	 1.6761340499 	 1.6771042943 	 0.0257345800 	 0.3335451800
1.6756489277 	 1.6751637459 	 1.6761341095 	 0.0258035000 	 0.3345209200
1.6746785641 	 1.6741934419 	 1.6751636863 	 0.0265763400 	 0.3349664800
1.6737083197 	 1.6732231975 	 1.6741934419 	 0.0281881000 	 0.3347802700
1.6727380753 	 1.6722530127 	 1.6732231379 	 0.0299318600 	 0.3344894300
1.6717679501 	 1.6712828875 	 1.6722530127 	 0.0316648600 	 0.3342003900
1.6707978249 	 1.6703127623 	 1.6712828875 	 0.0333876700 	 0.3339130500
1.6698276997 	 1.6693427563 	 1.6703126431 	 0.0351008100 	 0.3336273200
1.6688578129 	 1.6683727503 	 1.6693428755 	 0.0368031800 	 0.3333433800
1.6678876877 	 1.6674027443 	 1.6683726311 	 0.0384955900 	 0.3330611100
1.6669178009 	 1.6664327979 	 1.6674028039 	 0.0401777600 	 0.3327805500
1.6659477949 	 1.6654628515 	 1.6664327383 	 0.0418506400 	 0.3325015300
1.6649779081 	 1.6644929648 	 1.6654628515 	 0.0430830200 	 0.3323159300
1.6640080214 	 1.6635231376 	 1.6644929052 	 0.0434886900 	 0.3323062100
1.6630382538 	 1.6625533104 	 1.6635231972 	 0.0435020100 	 0.3323800100
1.6620683670 	 1.6615835428 	 1.6625531912 	 0.0435153200 	 0.3324537400
1.6610987186 	 1.6606138944 	 1.6615835427 	 0.0435286100 	 0.3325273600
1.6601290703 	 1.6596441269 	 1.6606140137 	 0.0435418800 	 0.3326008700
1.6591591835 	 1.6586743593 	 1.6596440077 	 0.0435551400 	 0.3326743100
1.6581895351 	 1.6577047706 	 1.6586742997 	 0.0435683800 	 0.3327476500
1.6572200060 	 1.6567352414 	 1.6577047706 	 0.0435816000 	 0.3328208900
1.6562504768 	 1.6557656526 	 1.6567353009 	 0.0435948000 	 0.3328940300
1.6552808285 	 1.6547961235 	 1.6557655335 	 0.0434811300 	 0.3329208000
1.6543114185 	 1.6538266539 	 1.6547961830 	 0.0427635200 	 0.3327271600
1.6533418894 	 1.6528571844 	 1.6538265944 	 0.0415653200 	 0.3323584300
1.6523724794 	 1.6518878340 	 1.6528571247 	 0.0403619700 	 0.3319881000
1.6514031887 	 1.6509184838 	 1.6518878937 	 0.0391535200 	 0.3316162100
1.6504337788 	 1.6499490738 	 1.6509184838 	 0.0379400100 	 0.3312427600
1.6494643688 	 1.6489797830 	 1.6499489546 	 0.0367212900 	 0.3308677000
1.6484951973 	 1.6480104923 	 1.6489799023 	 0.0354974600 	 0.3304910800
1.6475257874 	 1.6470412016 	 1.6480103732 	 0.0342678000 	 0.3301126600
1.6465566158 	 1.6460720301 	 1.6470412015 	 0.0330331500 	 0.3297327000
1.6455874443 	 1.6451028586 	 1.6460720301 	 0.0317932600 	 0.3293511300
1.6446182728 	 1.6441336870 	 1.6451028586 	 0.0311838300 	 0.3294117400
1.6436491013 	 1.6431646347 	 1.6441335678 	 0.0312834500 	 0.3299665800
1.6426801682 	 1.6421957016 	 1.6431646348 	 0.0314576100 	 0.3305713500
1.6417112350 	 1.6412267089 	 1.6421957612 	 0.0316311000 	 0.3311737600
1.6407421827 	 1.6402577162 	 1.6412266492 	 0.0318039300 	 0.3317738900
1.6397732496 	 1.6392887831 	 1.6402577162 	 0.0319760900 	 0.3323717100
1.6388043165 	 1.6383199096 	 1.6392887235 	 0.0321475800 	 0.3329671900
1.6378355026 	 1.6373510361 	 1.6383199691 	 0.0323183800 	 0.3335602900
1.6368665695 	 1.6363821030 	 1.6373510361 	 0.0324885600 	 0.3341512000
1.6358976364 	 1.6354132890 	 1.6363819837 	 0.0326580700 	 0.3347398400
1.6349289417 	 1.6344445944 	 1.6354132890 	 0.0331302300 	 0.3351554300
1.6339602470 	 1.6334758997 	 1.6344445943 	 0.0341279500 	 0.3352725700
1.6329915524 	 1.6325072051 	 1.6334758997 	 0.0353457500 	 0.3352629400
1.6320228577 	 1.6315385700 	 1.6325071454 	 0.0365582600 	 0.3352533500
1.6310542822 	 1.6305699945 	 1.6315385700 	 0.0377653300 	 0.3352438100
1.6300857067 	 1.6296013594 	 1.6305700541 	 0.0389671100 	 0.3352343000
1.6291170120 	 1.6286327839 	 1.6296012401 	 0.0401638400 	 0.3352248400
1.6281485558 	 1.6276643277 	 1.6286327839 	 0.0413551300 	 0.3352154200
1.6271800995 	 1.6266958713 	 1.6276643277 	 0.0425412500 	 0.3352060400
1.6262116432 	 1.6257274151 	 1.6266958713 	 0.0437222700 	 0.3351967000
1.6252431870 	 1.6247590781 	 1.6257272959 	 0.0447028500 	 0.3351101000
1.6242749691 	 1.6237907409 	 1.6247591972 	 0.0448961300 	 0.3347129600
1.6233065128 	 1.6228224039 	 1.6237906217 	 0.0444996100 	 0.3340810000
1.6223382950 	 1.6218541264 	 1.6228224636 	 0.0441019700 	 0.3334472500
1.6213699579 	 1.6208859086 	 1.6218540072 	 0.0437031100 	 0.3328115500
1.6204018593 	 1.6199177503 	 1.6208859683 	 0.0433031500 	 0.3321741100
1.6194336414 	 1.6189495325 	 1.6199177503 	 0.0429018800 	 0.3315345700
1.6184654236 	 1.6179814339 	 1.6189494133 	 0.0424994900 	 0.3308932600
1.6174974442 	 1.6170133353 	 1.6179815532 	 0.0420960400 	 0.3302502400
1.6165292263 	 1.6160452366 	 1.6170132160 	 0.0416912400 	 0.3296050800
1.6155612469 	 1.6150772572 	 1.6160452366 	 0.0412852200 	 0.3289579700
1.6145932674 	 1.6141092181 	 1.6150773167 	 0.0411247500 	 0.3289010200
1.6136251688 	 1.6131412983 	 1.6141090393 	 0.0412315200 	 0.3294848300
1.6126574278 	 1.6121734381 	 1.6131414175 	 0.0413592200 	 0.3301178000
1.6116894484 	 1.6112055183 	 1.6121733786 	 0.0414865700 	 0.3307490100
1.6107215881 	 1.6102376580 	 1.6112055182 	 0.0416135000 	 0.3313781300
1.6097537279 	 1.6092699170 	 1.6102375388 	 0.0417400300 	 0.3320053200
1.6087861061 	 1.6083021760 	 1.6092700362 	 0.0418661500 	 0.3326304600
1.6078182459 	 1.6073343754 	 1.6083021164 	 0.0419919200 	 0.3332538500
1.6068505049 	 1.6063666940 	 1.6073343158 	 0.0421173000 	 0.3338752900
1.6058828831 	 1.6053990722 	 1.6063666940 	 0.0422423000 	 0.3344948500
1.6049152613 	 1.6044314504 	 1.6053990722 	 0.0425771200 	 0.3349337400
1.6039476395 	 1.6034638882 	 1.6044313908 	 0.0432675400 	 0.3350678400
1.6029801369 	 1.6024963856 	 1.6034638882 	 0.0441023500 	 0.3350766800
1.6020126343 	 1.6015288830 	 1.6024963856 	 0.0449345800 	 0.3350855000
1.6010451317 	 1.6005613804 	 1.6015288830 	 0.0457641300 	 0.3350942800
1.6000776291 	 1.5995938778 	 1.6005613804 	 0.0465909000 	 0.3351030400
1.5991101265 	 1.5986264944 	 1.5995937586 	 0.0474149400 	 0.3351117700
1.5981428623 	 1.5976591706 	 1.5986265540 	 0.0482360700 	 0.3351204700
1.5971754789 	 1.5966917872 	 1.5976591706 	 0.0488481900 	 0.3347655100
1.5962080956 	 1.5957245231 	 1.5966916681 	 0.0492137600 	 0.3339734800
1.5952409506 	 1.5947573185 	 1.5957245827 	 0.0495401100 	 0.3331059800
1.5942736864 	 1.5937900543 	 1.5947573185 	 0.0498680200 	 0.3322343300
1.5933064222 	 1.5928228498 	 1.5937899947 	 0.0501974900 	 0.3313585300
1.5923392773 	 1.5918557048 	 1.5928228498 	 0.0508116200 	 0.3297513700
1.5913721323 	 1.5908885598 	 1.5918557048 	 0.0518575100 	 0.3270348900
1.5904049873 	 1.5899214744 	 1.5908885002 	 0.0530570200 	 0.3239234900
1.5894379616 	 1.5889545083 	 1.5899214149 	 0.0542682200 	 0.3207817700
1.5884710550 	 1.5879875422 	 1.5889545679 	 0.0554916100 	 0.3176084300
1.5875040293 	 1.5870205164 	 1.5879875422 	 0.0558711400 	 0.3162860100
1.5865370035 	 1.5860536098 	 1.5870203971 	 0.0545353600 	 0.3187368600
1.5855702162 	 1.5850867629 	 1.5860536695 	 0.0523602600 	 0.3230403500
1.5846033096 	 1.5841199159 	 1.5850867033 	 0.0502137300 	 0.3272872900
1.5836365223 	 1.5831531287 	 1.5841199159 	 0.0480960800 	 0.3314771100
1.5826697350 	 1.5821863413 	 1.5831531287 	 0.0465965900 	 0.3346429400
1.5817029476 	 1.5812195540 	 1.5821863413 	 0.0469258900 	 0.3348032300
1.5807361603 	 1.5802528262 	 1.5812194944 	 0.0484888200 	 0.3329427000
1.5797694921 	 1.5792861581 	 1.5802528261 	 0.0500605500 	 0.3310716900
1.5788028240 	 1.5783195495 	 1.5792860984 	 0.0516413400 	 0.3291898800
1.5778362751 	 1.5773529411 	 1.5783196092 	 0.0530157800 	 0.3275443600
1.5768696070 	 1.5763863922 	 1.5773528218 	 0.0529788800 	 0.3275175400
1.5759031773 	 1.5754199028 	 1.5763864518 	 0.0517528500 	 0.3288553000
1.5749366283 	 1.5744533539 	 1.5754199027 	 0.0505390800 	 0.3301796800
1.5739700794 	 1.5734869242 	 1.5744532346 	 0.0493375500 	 0.3314907000
1.5730037689 	 1.5725204944 	 1.5734870434 	 0.0481484300 	 0.3327882000
1.5720372200 	 1.5715540647 	 1.5725203752 	 0.0480669400 	 0.3331784700
1.5710709095 	 1.5705877542 	 1.5715540647 	 0.0491086700 	 0.3326516600
1.5701045990 	 1.5696214438 	 1.5705877542 	 0.0501766100 	 0.3321042200
1.5691382885 	 1.5686551332 	 1.5696214438 	 0.0512471100 	 0.3315554800
1.5681719780 	 1.5676889419 	 1.5686550140 	 0.0523199800 	 0.3310055300
1.5672059059 	 1.5667227506 	 1.5676890612 	 0.0522805500 	 0.3317297000
1.5662395954 	 1.5657565594 	 1.5667226315 	 0.0508654500 	 0.3340249500
1.5652735233 	 1.5647904873 	 1.5657565594 	 0.0491946700 	 0.3366068600
1.5643074512 	 1.5638244152 	 1.5647904872 	 0.0475381700 	 0.3391667100
1.5633413792 	 1.5628583431 	 1.5638244153 	 0.0458958300 	 0.3417046900
1.5623753071 	 1.5618923307 	 1.5628582836 	 0.0456436200 	 0.3425584800
1.5614093542 	 1.5609263777 	 1.5618923307 	 0.0475828600 	 0.3407639300
1.5604434013 	 1.5599604249 	 1.5609263777 	 0.0503451100 	 0.3379776000
1.5594774485 	 1.5589945912 	 1.5599603057 	 0.0531197700 	 0.3351787300
1.5585117340 	 1.5580286979 	 1.5589947700 	 0.0559058800 	 0.3323683200
1.5575456619 	 1.5570628047 	 1.5580285191 	 0.0579060200 	 0.3303872400
1.5565799475 	 1.5560970902 	 1.5570628048 	 0.0581452300 	 0.3302630100
1.5556142330 	 1.5551313162 	 1.5560971498 	 0.0574214900 	 0.3311538500
1.5546483994 	 1.5541655422 	 1.5551312566 	 0.0566990600 	 0.3320430600
